City Pair,Passenger Total,Year,Month_num,YYYY-MM
COFFS HARBOUR-SYDNEY,27896,2018,4,2018-4
CAIRNS-MELBOURNE,67265,2018,4,2018-4
CAIRNS-SYDNEY,91421,2018,4,2018-4
CAIRNS-TOWNSVILLE,11805,2018,4,2018-4
DUBBO-SYDNEY,15073,2018,4,2018-4
DARWIN-MELBOURNE,25178,2018,4,2018-4
DARWIN-PERTH,15538,2018,4,2018-4
DARWIN-SYDNEY,26064,2018,4,2018-4
GERALDTON-PERTH,9230,2018,4,2018-4
HOBART-MELBOURNE,142067,2018,4,2018-4
HOBART-SYDNEY,59818,2018,4,2018-4
HAMILTON ISLAND-MELBOURNE,0,2018,4,2018-4
HAMILTON ISLAND-SYDNEY,16186,2018,4,2018-4
KALGOORLIE-PERTH,21196,2018,4,2018-4
KARRATHA-PERTH,36042,2018,4,2018-4
LAUNCESTON-MELBOURNE,85403,2018,4,2018-4
LAUNCESTON-SYDNEY,25260,2018,4,2018-4
SUNSHINE COAST-MELBOURNE,44847,2018,4,2018-4
SUNSHINE COAST-SYDNEY,54617,2018,4,2018-4
MELBOURNE-MILDURA,18697,2018,4,2018-4
MELBOURNE-NEWCASTLE,43686,2018,4,2018-4
MELBOURNE-GOLD COAST,170689,2018,4,2018-4
MELBOURNE-PERTH,178163,2018,4,2018-4
MELBOURNE-SYDNEY,765782,2018,4,2018-4
MELBOURNE-TOWNSVILLE,11896,2018,4,2018-4
GOLD COAST-SYDNEY,242480,2018,4,2018-4
PERTH-PORT HEDLAND,30655,2018,4,2018-4
PERTH-SYDNEY,148212,2018,4,2018-4
PERTH-NEWMAN,24207,2018,4,2018-4
PROSERPINE-SYDNEY,10866,2018,4,2018-4
PORT MACQUARIE-SYDNEY,15314,2018,4,2018-4
BALLINA-SYDNEY,38537,2018,4,2018-4
SYDNEY-TAMWORTH,14608,2018,4,2018-4
SYDNEY-TOWNSVILLE,13069,2018,4,2018-4
SYDNEY-WAGGA WAGGA,14468,2018,4,2018-4
ALBURY-SYDNEY,18955,2018,5,2018-5
ADELAIDE-ALICE SPRINGS,10080,2018,5,2018-5
ADELAIDE-BRISBANE,66394,2018,5,2018-5
ADELAIDE-CANBERRA,16737,2018,5,2018-5
ADELAIDE-MELBOURNE,200029,2018,5,2018-5
ADELAIDE-GOLD COAST,17346,2018,5,2018-5
ADELAIDE-PERTH,52793,2018,5,2018-5
ADELAIDE-PORT LINCOLN,13387,2018,5,2018-5
ADELAIDE-SYDNEY,151396,2018,5,2018-5
ARMIDALE-SYDNEY,10186,2018,5,2018-5
ALICE SPRINGS-DARWIN,10424,2018,5,2018-5
ALICE SPRINGS-MELBOURNE,0,2018,5,2018-5
ALICE SPRINGS-SYDNEY,0,2018,5,2018-5
AYERS ROCK-SYDNEY,16809,2018,5,2018-5
BUNDABERG-BRISBANE,13631,2018,5,2018-5
BROOME-PERTH,30544,2018,5,2018-5
BRISBANE-CANBERRA,52124,2018,5,2018-5
BRISBANE-CAIRNS,106162,2018,5,2018-5
BRISBANE-DARWIN,32526,2018,5,2018-5
BRISBANE-EMERALD,17151,2018,5,2018-5
BRISBANE-GLADSTONE,21570,2018,5,2018-5
BRISBANE-HOBART,14265,2018,5,2018-5
BRISBANE-HAMILTON ISLAND,9814,2018,5,2018-5
BRISBANE-MOUNT ISA,11417,2018,5,2018-5
BRISBANE-MELBOURNE,277345,2018,5,2018-5
BRISBANE-MACKAY,62065,2018,5,2018-5
BRISBANE-MORANBAH,0,2018,5,2018-5
BRISBANE-NEWCASTLE,48442,2018,5,2018-5
BRISBANE-PERTH,77878,2018,5,2018-5
BRISBANE-PROSERPINE,18002,2018,5,2018-5
BRISBANE-ROCKHAMPTON,47238,2018,5,2018-5
BRISBANE-SYDNEY,397312,2018,5,2018-5
BRISBANE-TOWNSVILLE,84958,2018,5,2018-5
CANBERRA-MELBOURNE,101319,2018,5,2018-5
CANBERRA-SYDNEY,88566,2018,5,2018-5
COFFS HARBOUR-SYDNEY,28332,2018,5,2018-5
CAIRNS-MELBOURNE,60768,2018,5,2018-5
CAIRNS-SYDNEY,78565,2018,5,2018-5
CAIRNS-TOWNSVILLE,13262,2018,5,2018-5
DUBBO-SYDNEY,16744,2018,5,2018-5
DARWIN-MELBOURNE,25416,2018,5,2018-5
DARWIN-PERTH,16104,2018,5,2018-5
DARWIN-SYDNEY,25515,2018,5,2018-5
GERALDTON-PERTH,10136,2018,5,2018-5
HOBART-MELBOURNE,119081,2018,5,2018-5
HOBART-SYDNEY,45548,2018,5,2018-5
HAMILTON ISLAND-MELBOURNE,0,2018,5,2018-5
HAMILTON ISLAND-SYDNEY,12883,2018,5,2018-5
KALGOORLIE-PERTH,25389,2018,5,2018-5
KARRATHA-PERTH,39248,2018,5,2018-5
LAUNCESTON-MELBOURNE,67502,2018,5,2018-5
LAUNCESTON-SYDNEY,16655,2018,5,2018-5
SUNSHINE COAST-MELBOURNE,35141,2018,5,2018-5
SUNSHINE COAST-SYDNEY,45490,2018,5,2018-5
MELBOURNE-MILDURA,19624,2018,5,2018-5
MELBOURNE-NEWCASTLE,39126,2018,5,2018-5
MELBOURNE-GOLD COAST,145334,2018,5,2018-5
MELBOURNE-PERTH,164284,2018,5,2018-5
MELBOURNE-SYDNEY,759895,2018,5,2018-5
MELBOURNE-TOWNSVILLE,10952,2018,5,2018-5
GOLD COAST-SYDNEY,200578,2018,5,2018-5
PERTH-PORT HEDLAND,33269,2018,5,2018-5
PERTH-SYDNEY,136706,2018,5,2018-5
PERTH-NEWMAN,27593,2018,5,2018-5
PROSERPINE-SYDNEY,9573,2018,5,2018-5
PORT MACQUARIE-SYDNEY,16257,2018,5,2018-5
BALLINA-SYDNEY,31420,2018,5,2018-5
SYDNEY-TAMWORTH,14719,2018,5,2018-5
SYDNEY-TOWNSVILLE,11489,2018,5,2018-5
SYDNEY-WAGGA WAGGA,15904,2018,5,2018-5
ALBURY-SYDNEY,18464,2018,6,2018-6
ADELAIDE-ALICE SPRINGS,10259,2018,6,2018-6
ADELAIDE-BRISBANE,62959,2018,6,2018-6
ADELAIDE-CANBERRA,15209,2018,6,2018-6
ADELAIDE-MELBOURNE,192792,2018,6,2018-6
ADELAIDE-GOLD COAST,15747,2018,6,2018-6
ADELAIDE-PERTH,48372,2018,6,2018-6
ADELAIDE-PORT LINCOLN,12853,2018,6,2018-6
ADELAIDE-SYDNEY,141618,2018,6,2018-6
ARMIDALE-SYDNEY,9422,2018,6,2018-6
ALICE SPRINGS-DARWIN,10059,2018,6,2018-6
ALICE SPRINGS-MELBOURNE,0,2018,6,2018-6
ALICE SPRINGS-SYDNEY,0,2018,6,2018-6
AYERS ROCK-SYDNEY,16561,2018,6,2018-6
BUNDABERG-BRISBANE,13708,2018,6,2018-6
BROOME-PERTH,30782,2018,6,2018-6
BRISBANE-CANBERRA,50571,2018,6,2018-6
BRISBANE-CAIRNS,103421,2018,6,2018-6
BRISBANE-DARWIN,35407,2018,6,2018-6
BRISBANE-EMERALD,16358,2018,6,2018-6
BRISBANE-GLADSTONE,21027,2018,6,2018-6
BRISBANE-HOBART,14625,2018,6,2018-6
BRISBANE-HAMILTON ISLAND,9412,2018,6,2018-6
BRISBANE-MOUNT ISA,11110,2018,6,2018-6
BRISBANE-MELBOURNE,281817,2018,6,2018-6
BRISBANE-MACKAY,58901,2018,6,2018-6
BRISBANE-MORANBAH,0,2018,6,2018-6
BRISBANE-NEWCASTLE,43999,2018,6,2018-6
BRISBANE-PERTH,70191,2018,6,2018-6
BRISBANE-PROSERPINE,16912,2018,6,2018-6
BRISBANE-ROCKHAMPTON,42910,2018,6,2018-6
BRISBANE-SYDNEY,383912,2018,6,2018-6
BRISBANE-TOWNSVILLE,82169,2018,6,2018-6
CANBERRA-MELBOURNE,94623,2018,6,2018-6
CANBERRA-SYDNEY,82958,2018,6,2018-6
COFFS HARBOUR-SYDNEY,26805,2018,6,2018-6
CAIRNS-MELBOURNE,70909,2018,6,2018-6
CAIRNS-SYDNEY,84617,2018,6,2018-6
CAIRNS-TOWNSVILLE,12543,2018,6,2018-6
DUBBO-SYDNEY,16370,2018,6,2018-6
DARWIN-MELBOURNE,29416,2018,6,2018-6
DARWIN-PERTH,17534,2018,6,2018-6
DARWIN-SYDNEY,30351,2018,6,2018-6
GERALDTON-PERTH,9183,2018,6,2018-6
HOBART-MELBOURNE,116499,2018,6,2018-6
HOBART-SYDNEY,49388,2018,6,2018-6
HAMILTON ISLAND-MELBOURNE,0,2018,6,2018-6
HAMILTON ISLAND-SYDNEY,11377,2018,6,2018-6
KALGOORLIE-PERTH,21925,2018,6,2018-6
KARRATHA-PERTH,36843,2018,6,2018-6
LAUNCESTON-MELBOURNE,66271,2018,6,2018-6
LAUNCESTON-SYDNEY,16352,2018,6,2018-6
SUNSHINE COAST-MELBOURNE,36526,2018,6,2018-6
SUNSHINE COAST-SYDNEY,43313,2018,6,2018-6
MELBOURNE-MILDURA,18060,2018,6,2018-6
MELBOURNE-NEWCASTLE,37821,2018,6,2018-6
MELBOURNE-GOLD COAST,152220,2018,6,2018-6
MELBOURNE-PERTH,153915,2018,6,2018-6
MELBOURNE-SYDNEY,725667,2018,6,2018-6
MELBOURNE-TOWNSVILLE,11440,2018,6,2018-6
GOLD COAST-SYDNEY,193628,2018,6,2018-6
PERTH-PORT HEDLAND,29845,2018,6,2018-6
PERTH-SYDNEY,127609,2018,6,2018-6
PERTH-NEWMAN,25000,2018,6,2018-6
PROSERPINE-SYDNEY,9873,2018,6,2018-6
PORT MACQUARIE-SYDNEY,14810,2018,6,2018-6
BALLINA-SYDNEY,29743,2018,6,2018-6
SYDNEY-TAMWORTH,14361,2018,6,2018-6
SYDNEY-TOWNSVILLE,11833,2018,6,2018-6
SYDNEY-WAGGA WAGGA,15694,2018,6,2018-6
ALBURY-SYDNEY,20622,2018,7,2018-7
ADELAIDE-ALICE SPRINGS,12661,2018,7,2018-7
ADELAIDE-BRISBANE,76471,2018,7,2018-7
ADELAIDE-CANBERRA,16160,2018,7,2018-7
ADELAIDE-MELBOURNE,217777,2018,7,2018-7
ADELAIDE-GOLD COAST,19507,2018,7,2018-7
ADELAIDE-PERTH,54560,2018,7,2018-7
ADELAIDE-PORT LINCOLN,13469,2018,7,2018-7
ADELAIDE-SYDNEY,161773,2018,7,2018-7
ARMIDALE-SYDNEY,9623,2018,7,2018-7
ALICE SPRINGS-DARWIN,12300,2018,7,2018-7
ALICE SPRINGS-MELBOURNE,0,2018,7,2018-7
ALICE SPRINGS-SYDNEY,0,2018,7,2018-7
AYERS ROCK-SYDNEY,17984,2018,7,2018-7
BUNDABERG-BRISBANE,13932,2018,7,2018-7
BROOME-PERTH,32570,2018,7,2018-7
BRISBANE-CANBERRA,61570,2018,7,2018-7
BRISBANE-CAIRNS,124693,2018,7,2018-7
BRISBANE-DARWIN,41773,2018,7,2018-7
BRISBANE-EMERALD,17991,2018,7,2018-7
BRISBANE-GLADSTONE,22109,2018,7,2018-7
BRISBANE-HOBART,19132,2018,7,2018-7
BRISBANE-HAMILTON ISLAND,10277,2018,7,2018-7
BRISBANE-MOUNT ISA,12045,2018,7,2018-7
BRISBANE-MELBOURNE,336225,2018,7,2018-7
BRISBANE-MACKAY,71907,2018,7,2018-7
BRISBANE-MORANBAH,0,2018,7,2018-7
BRISBANE-NEWCASTLE,52631,2018,7,2018-7
BRISBANE-PERTH,83422,2018,7,2018-7
BRISBANE-PROSERPINE,21769,2018,7,2018-7
BRISBANE-ROCKHAMPTON,44554,2018,7,2018-7
BRISBANE-SYDNEY,435197,2018,7,2018-7
BRISBANE-TOWNSVILLE,98751,2018,7,2018-7
CANBERRA-MELBOURNE,100955,2018,7,2018-7
CANBERRA-SYDNEY,85194,2018,7,2018-7
COFFS HARBOUR-SYDNEY,28242,2018,7,2018-7
CAIRNS-MELBOURNE,89272,2018,7,2018-7
CAIRNS-SYDNEY,112234,2018,7,2018-7
CAIRNS-TOWNSVILLE,13175,2018,7,2018-7
DUBBO-SYDNEY,16241,2018,7,2018-7
DARWIN-MELBOURNE,33999,2018,7,2018-7
DARWIN-PERTH,21372,2018,7,2018-7
DARWIN-SYDNEY,37986,2018,7,2018-7
GERALDTON-PERTH,8928,2018,7,2018-7
HOBART-MELBOURNE,132635,2018,7,2018-7
HOBART-SYDNEY,56771,2018,7,2018-7
HAMILTON ISLAND-MELBOURNE,0,2018,7,2018-7
HAMILTON ISLAND-SYDNEY,18483,2018,7,2018-7
KALGOORLIE-PERTH,24027,2018,7,2018-7
KARRATHA-PERTH,40136,2018,7,2018-7
LAUNCESTON-MELBOURNE,80590,2018,7,2018-7
LAUNCESTON-SYDNEY,22675,2018,7,2018-7
SUNSHINE COAST-MELBOURNE,51497,2018,7,2018-7
SUNSHINE COAST-SYDNEY,53900,2018,7,2018-7
MELBOURNE-MILDURA,20047,2018,7,2018-7
MELBOURNE-NEWCASTLE,42760,2018,7,2018-7
MELBOURNE-GOLD COAST,189036,2018,7,2018-7
MELBOURNE-PERTH,183462,2018,7,2018-7
MELBOURNE-SYDNEY,774864,2018,7,2018-7
MELBOURNE-TOWNSVILLE,15813,2018,7,2018-7
GOLD COAST-SYDNEY,228633,2018,7,2018-7
PERTH-PORT HEDLAND,32614,2018,7,2018-7
PERTH-SYDNEY,147397,2018,7,2018-7
PERTH-NEWMAN,27415,2018,7,2018-7
PROSERPINE-SYDNEY,12304,2018,7,2018-7
PORT MACQUARIE-SYDNEY,15627,2018,7,2018-7
BALLINA-SYDNEY,37484,2018,7,2018-7
SYDNEY-TAMWORTH,14547,2018,7,2018-7
SYDNEY-TOWNSVILLE,18441,2018,7,2018-7
SYDNEY-WAGGA WAGGA,16205,2018,7,2018-7
ALBURY-SYDNEY,21410,2018,8,2018-8
ADELAIDE-ALICE SPRINGS,11392,2018,8,2018-8
ADELAIDE-BRISBANE,69806,2018,8,2018-8
ADELAIDE-CANBERRA,17654,2018,8,2018-8
ADELAIDE-MELBOURNE,206123,2018,8,2018-8
ADELAIDE-GOLD COAST,18970,2018,8,2018-8
ADELAIDE-PERTH,49405,2018,8,2018-8
ADELAIDE-PORT LINCOLN,13781,2018,8,2018-8
ADELAIDE-SYDNEY,148639,2018,8,2018-8
ARMIDALE-SYDNEY,11062,2018,8,2018-8
ALICE SPRINGS-DARWIN,12549,2018,8,2018-8
ALICE SPRINGS-MELBOURNE,0,2018,8,2018-8
ALICE SPRINGS-SYDNEY,0,2018,8,2018-8
AYERS ROCK-SYDNEY,18498,2018,8,2018-8
BUNDABERG-BRISBANE,13924,2018,8,2018-8
BROOME-PERTH,32804,2018,8,2018-8
BRISBANE-CANBERRA,58175,2018,8,2018-8
BRISBANE-CAIRNS,120957,2018,8,2018-8
BRISBANE-DARWIN,36702,2018,8,2018-8
BRISBANE-EMERALD,18437,2018,8,2018-8
BRISBANE-GLADSTONE,22546,2018,8,2018-8
BRISBANE-HOBART,17496,2018,8,2018-8
BRISBANE-HAMILTON ISLAND,11135,2018,8,2018-8
BRISBANE-MOUNT ISA,13152,2018,8,2018-8
BRISBANE-MELBOURNE,299829,2018,8,2018-8
BRISBANE-MACKAY,69338,2018,8,2018-8
BRISBANE-MORANBAH,0,2018,8,2018-8
BRISBANE-NEWCASTLE,49625,2018,8,2018-8
BRISBANE-PERTH,77815,2018,8,2018-8
BRISBANE-PROSERPINE,20018,2018,8,2018-8
BRISBANE-ROCKHAMPTON,46975,2018,8,2018-8
BRISBANE-SYDNEY,416496,2018,8,2018-8
BRISBANE-TOWNSVILLE,92787,2018,8,2018-8
CANBERRA-MELBOURNE,100832,2018,8,2018-8
CANBERRA-SYDNEY,89402,2018,8,2018-8
COFFS HARBOUR-SYDNEY,26970,2018,8,2018-8
CAIRNS-MELBOURNE,81840,2018,8,2018-8
CAIRNS-SYDNEY,103836,2018,8,2018-8
CAIRNS-TOWNSVILLE,13383,2018,8,2018-8
DUBBO-SYDNEY,17515,2018,8,2018-8
DARWIN-MELBOURNE,31872,2018,8,2018-8
DARWIN-PERTH,17497,2018,8,2018-8
DARWIN-SYDNEY,31080,2018,8,2018-8
GERALDTON-PERTH,9895,2018,8,2018-8
HOBART-MELBOURNE,119638,2018,8,2018-8
HOBART-SYDNEY,47615,2018,8,2018-8
HAMILTON ISLAND-MELBOURNE,0,2018,8,2018-8
HAMILTON ISLAND-SYDNEY,16381,2018,8,2018-8
KALGOORLIE-PERTH,26945,2018,8,2018-8
KARRATHA-PERTH,39972,2018,8,2018-8
LAUNCESTON-MELBOURNE,67245,2018,8,2018-8
LAUNCESTON-SYDNEY,18337,2018,8,2018-8
SUNSHINE COAST-MELBOURNE,51096,2018,8,2018-8
SUNSHINE COAST-SYDNEY,47434,2018,8,2018-8
MELBOURNE-MILDURA,20482,2018,8,2018-8
MELBOURNE-NEWCASTLE,38996,2018,8,2018-8
MELBOURNE-GOLD COAST,174780,2018,8,2018-8
MELBOURNE-PERTH,164205,2018,8,2018-8
MELBOURNE-SYDNEY,782224,2018,8,2018-8
MELBOURNE-TOWNSVILLE,0,2018,8,2018-8
GOLD COAST-SYDNEY,220913,2018,8,2018-8
PERTH-PORT HEDLAND,32280,2018,8,2018-8
PERTH-SYDNEY,133054,2018,8,2018-8
PERTH-NEWMAN,26908,2018,8,2018-8
PROSERPINE-SYDNEY,11944,2018,8,2018-8
PORT MACQUARIE-SYDNEY,15516,2018,8,2018-8
BALLINA-SYDNEY,33562,2018,8,2018-8
SYDNEY-TAMWORTH,16034,2018,8,2018-8
SYDNEY-TOWNSVILLE,16601,2018,8,2018-8
SYDNEY-WAGGA WAGGA,17137,2018,8,2018-8
ALBURY-SYDNEY,19983,2018,9,2018-9
ADELAIDE-ALICE SPRINGS,11177,2018,9,2018-9
ADELAIDE-BRISBANE,70135,2018,9,2018-9
ADELAIDE-CANBERRA,17909,2018,9,2018-9
ADELAIDE-MELBOURNE,201779,2018,9,2018-9
ADELAIDE-GOLD COAST,18848,2018,9,2018-9
ADELAIDE-PERTH,50424,2018,9,2018-9
ADELAIDE-PORT LINCOLN,13675,2018,9,2018-9
ADELAIDE-SYDNEY,151273,2018,9,2018-9
ARMIDALE-SYDNEY,10809,2018,9,2018-9
ALICE SPRINGS-DARWIN,10342,2018,9,2018-9
ALICE SPRINGS-MELBOURNE,0,2018,9,2018-9
ALICE SPRINGS-SYDNEY,0,2018,9,2018-9
AYERS ROCK-SYDNEY,16797,2018,9,2018-9
BUNDABERG-BRISBANE,13965,2018,9,2018-9
BROOME-PERTH,32277,2018,9,2018-9
BRISBANE-CANBERRA,57083,2018,9,2018-9
BRISBANE-CAIRNS,106975,2018,9,2018-9
BRISBANE-DARWIN,32210,2018,9,2018-9
BRISBANE-EMERALD,16209,2018,9,2018-9
BRISBANE-GLADSTONE,20556,2018,9,2018-9
BRISBANE-HOBART,19227,2018,9,2018-9
BRISBANE-HAMILTON ISLAND,10693,2018,9,2018-9
BRISBANE-MOUNT ISA,10967,2018,9,2018-9
BRISBANE-MELBOURNE,303208,2018,9,2018-9
BRISBANE-MACKAY,63822,2018,9,2018-9
BRISBANE-MORANBAH,0,2018,9,2018-9
BRISBANE-NEWCASTLE,47549,2018,9,2018-9
BRISBANE-PERTH,79259,2018,9,2018-9
BRISBANE-PROSERPINE,20442,2018,9,2018-9
BRISBANE-ROCKHAMPTON,43601,2018,9,2018-9
BRISBANE-SYDNEY,397239,2018,9,2018-9
BRISBANE-TOWNSVILLE,86437,2018,9,2018-9
CANBERRA-MELBOURNE,96771,2018,9,2018-9
CANBERRA-SYDNEY,81831,2018,9,2018-9
COFFS HARBOUR-SYDNEY,27894,2018,9,2018-9
CAIRNS-MELBOURNE,82952,2018,9,2018-9
CAIRNS-SYDNEY,91349,2018,9,2018-9
CAIRNS-TOWNSVILLE,12257,2018,9,2018-9
DUBBO-SYDNEY,16471,2018,9,2018-9
DARWIN-MELBOURNE,28577,2018,9,2018-9
DARWIN-PERTH,17220,2018,9,2018-9
DARWIN-SYDNEY,28719,2018,9,2018-9
GERALDTON-PERTH,9437,2018,9,2018-9
HOBART-MELBOURNE,122605,2018,9,2018-9
HOBART-SYDNEY,51124,2018,9,2018-9
HAMILTON ISLAND-MELBOURNE,0,2018,9,2018-9
HAMILTON ISLAND-SYDNEY,18077,2018,9,2018-9
KALGOORLIE-PERTH,23469,2018,9,2018-9
KARRATHA-PERTH,36592,2018,9,2018-9
LAUNCESTON-MELBOURNE,70599,2018,9,2018-9
LAUNCESTON-SYDNEY,19937,2018,9,2018-9
SUNSHINE COAST-MELBOURNE,54348,2018,9,2018-9
SUNSHINE COAST-SYDNEY,49954,2018,9,2018-9
MELBOURNE-MILDURA,19070,2018,9,2018-9
MELBOURNE-NEWCASTLE,40059,2018,9,2018-9
MELBOURNE-GOLD COAST,179224,2018,9,2018-9
MELBOURNE-PERTH,186178,2018,9,2018-9
MELBOURNE-SYDNEY,739653,2018,9,2018-9
MELBOURNE-TOWNSVILLE,0,2018,9,2018-9
GOLD COAST-SYDNEY,222866,2018,9,2018-9
PERTH-PORT HEDLAND,29413,2018,9,2018-9
PERTH-SYDNEY,141228,2018,9,2018-9
PERTH-NEWMAN,24932,2018,9,2018-9
PROSERPINE-SYDNEY,12242,2018,9,2018-9
PORT MACQUARIE-SYDNEY,15522,2018,9,2018-9
BALLINA-SYDNEY,35650,2018,9,2018-9
SYDNEY-TAMWORTH,15361,2018,9,2018-9
SYDNEY-TOWNSVILLE,16766,2018,9,2018-9
SYDNEY-WAGGA WAGGA,16000,2018,9,2018-9
ALBURY-SYDNEY,21260,2018,10,2018-10
ADELAIDE-ALICE SPRINGS,12504,2018,10,2018-10
ADELAIDE-BRISBANE,78533,2018,10,2018-10
ADELAIDE-CANBERRA,18437,2018,10,2018-10
ADELAIDE-MELBOURNE,221346,2018,10,2018-10
ADELAIDE-GOLD COAST,19454,2018,10,2018-10
ADELAIDE-PERTH,56576,2018,10,2018-10
ADELAIDE-PORT LINCOLN,15031,2018,10,2018-10
ADELAIDE-SYDNEY,171464,2018,10,2018-10
ARMIDALE-SYDNEY,11026,2018,10,2018-10
ALICE SPRINGS-DARWIN,10044,2018,10,2018-10
ALICE SPRINGS-MELBOURNE,0,2018,10,2018-10
ALICE SPRINGS-SYDNEY,0,2018,10,2018-10
AYERS ROCK-SYDNEY,16925,2018,10,2018-10
BUNDABERG-BRISBANE,14533,2018,10,2018-10
BROOME-PERTH,31947,2018,10,2018-10
BRISBANE-CANBERRA,60225,2018,10,2018-10
BRISBANE-CAIRNS,115879,2018,10,2018-10
BRISBANE-DARWIN,31832,2018,10,2018-10
BRISBANE-EMERALD,17382,2018,10,2018-10
BRISBANE-GLADSTONE,21840,2018,10,2018-10
BRISBANE-HOBART,21295,2018,10,2018-10
BRISBANE-HAMILTON ISLAND,10212,2018,10,2018-10
BRISBANE-MOUNT ISA,11669,2018,10,2018-10
BRISBANE-MELBOURNE,331030,2018,10,2018-10
BRISBANE-MACKAY,65092,2018,10,2018-10
BRISBANE-MORANBAH,0,2018,10,2018-10
BRISBANE-NEWCASTLE,52036,2018,10,2018-10
BRISBANE-PERTH,86293,2018,10,2018-10
BRISBANE-PROSERPINE,22966,2018,10,2018-10
BRISBANE-ROCKHAMPTON,46180,2018,10,2018-10
BRISBANE-SYDNEY,430052,2018,10,2018-10
BRISBANE-TOWNSVILLE,86852,2018,10,2018-10
CANBERRA-MELBOURNE,108658,2018,10,2018-10
CANBERRA-SYDNEY,86603,2018,10,2018-10
COFFS HARBOUR-SYDNEY,30556,2018,10,2018-10
CAIRNS-MELBOURNE,81906,2018,10,2018-10
CAIRNS-SYDNEY,105682,2018,10,2018-10
CAIRNS-TOWNSVILLE,13353,2018,10,2018-10
DUBBO-SYDNEY,17203,2018,10,2018-10
DARWIN-MELBOURNE,26746,2018,10,2018-10
DARWIN-PERTH,16363,2018,10,2018-10
DARWIN-SYDNEY,27858,2018,10,2018-10
GERALDTON-PERTH,10314,2018,10,2018-10
HOBART-MELBOURNE,141581,2018,10,2018-10
HOBART-SYDNEY,64311,2018,10,2018-10
HAMILTON ISLAND-MELBOURNE,0,2018,10,2018-10
HAMILTON ISLAND-SYDNEY,20877,2018,10,2018-10
KALGOORLIE-PERTH,26464,2018,10,2018-10
KARRATHA-PERTH,39582,2018,10,2018-10
LAUNCESTON-MELBOURNE,79653,2018,10,2018-10
LAUNCESTON-SYDNEY,23280,2018,10,2018-10
SUNSHINE COAST-MELBOURNE,50525,2018,10,2018-10
SUNSHINE COAST-SYDNEY,60113,2018,10,2018-10
MELBOURNE-MILDURA,20256,2018,10,2018-10
MELBOURNE-NEWCASTLE,44737,2018,10,2018-10
MELBOURNE-GOLD COAST,187145,2018,10,2018-10
MELBOURNE-PERTH,188916,2018,10,2018-10
MELBOURNE-SYDNEY,821285,2018,10,2018-10
MELBOURNE-TOWNSVILLE,0,2018,10,2018-10
GOLD COAST-SYDNEY,240827,2018,10,2018-10
PERTH-PORT HEDLAND,34189,2018,10,2018-10
PERTH-SYDNEY,151269,2018,10,2018-10
PERTH-NEWMAN,28434,2018,10,2018-10
PROSERPINE-SYDNEY,12823,2018,10,2018-10
PORT MACQUARIE-SYDNEY,16427,2018,10,2018-10
BALLINA-SYDNEY,40424,2018,10,2018-10
SYDNEY-TAMWORTH,15546,2018,10,2018-10
SYDNEY-TOWNSVILLE,16505,2018,10,2018-10
SYDNEY-WAGGA WAGGA,16236,2018,10,2018-10
ALBURY-SYDNEY,19798,2018,11,2018-11
ADELAIDE-ALICE SPRINGS,11086,2018,11,2018-11
ADELAIDE-BRISBANE,74289,2018,11,2018-11
ADELAIDE-CANBERRA,17605,2018,11,2018-11
ADELAIDE-MELBOURNE,219313,2018,11,2018-11
ADELAIDE-GOLD COAST,16836,2018,11,2018-11
ADELAIDE-PERTH,54272,2018,11,2018-11
ADELAIDE-PORT LINCOLN,14692,2018,11,2018-11
ADELAIDE-SYDNEY,166182,2018,11,2018-11
ARMIDALE-SYDNEY,10941,2018,11,2018-11
ALICE SPRINGS-DARWIN,9198,2018,11,2018-11
ALICE SPRINGS-MELBOURNE,0,2018,11,2018-11
ALICE SPRINGS-SYDNEY,0,2018,11,2018-11
AYERS ROCK-SYDNEY,15487,2018,11,2018-11
BUNDABERG-BRISBANE,13503,2018,11,2018-11
BROOME-PERTH,26123,2018,11,2018-11
BRISBANE-CANBERRA,55985,2018,11,2018-11
BRISBANE-CAIRNS,107184,2018,11,2018-11
BRISBANE-DARWIN,24582,2018,11,2018-11
BRISBANE-EMERALD,16493,2018,11,2018-11
BRISBANE-GLADSTONE,21609,2018,11,2018-11
BRISBANE-HOBART,20111,2018,11,2018-11
BRISBANE-HAMILTON ISLAND,11243,2018,11,2018-11
BRISBANE-MOUNT ISA,10886,2018,11,2018-11
BRISBANE-MELBOURNE,315431,2018,11,2018-11
BRISBANE-MACKAY,61775,2018,11,2018-11
BRISBANE-MORANBAH,0,2018,11,2018-11
BRISBANE-NEWCASTLE,54035,2018,11,2018-11
BRISBANE-PERTH,80338,2018,11,2018-11
BRISBANE-PROSERPINE,20454,2018,11,2018-11
BRISBANE-ROCKHAMPTON,43277,2018,11,2018-11
BRISBANE-SYDNEY,423397,2018,11,2018-11
BRISBANE-TOWNSVILLE,80120,2018,11,2018-11
CANBERRA-MELBOURNE,110463,2018,11,2018-11
CANBERRA-SYDNEY,86429,2018,11,2018-11
COFFS HARBOUR-SYDNEY,31530,2018,11,2018-11
CAIRNS-MELBOURNE,66369,2018,11,2018-11
CAIRNS-SYDNEY,92641,2018,11,2018-11
CAIRNS-TOWNSVILLE,12881,2018,11,2018-11
DUBBO-SYDNEY,16408,2018,11,2018-11
DARWIN-MELBOURNE,21548,2018,11,2018-11
DARWIN-PERTH,13623,2018,11,2018-11
DARWIN-SYDNEY,21521,2018,11,2018-11
